"","playlist_id","playlist_name","danceability","energy","speechiness","acousticness","instrumentalness","liveness","valence","track.id","track.name"
"142","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.806,0.74,0.0313,0.266,0.00237,0.137,0.739,"3YdJzolD4HFvWGioELW2pC","Are You Ready For Love - '79 Version Radio Edit"
"143","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.826,0.718,0.0555,0.0845,5.44e-06,0.0652,0.884,"74MfBIVOVHzQiJqfJ1dgTo","I Wish"
"144","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.805,0.558,0.041,0.164,2.2e-05,0.0546,0.965,"7s25THrKz86DM225dOYwnr","Respect"
"145","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.617,0.81,0.0798,0.762,0,0.134,0.65,"69Qa7czzqraPWZgxpQN405","You Can't Hurry Love"
"146","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.274,0.348,0.0293,0.547,0.0133,0.334,0.328,"4Hhv2vrOTy89HFRcjU3QOx","At Last"
"147","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.538,0.969,0.0906,0.417,0.00154,0.119,0.928,"0MHXrqn909p0LRTPsNsGEi","Move on Up"
"148","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.556,0.57,0.0393,0.0118,0.000526,0.198,0.304,"6rLqjzGV5VMLDWEnuUqi8q","Dancing In The Street - Stereo"
"149","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.373,0.856,0.122,0.176,0,0.228,0.605,"5LuVBkfELaydohNZahwvNN","It's A Shame - Remastered"
"150","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.714,0.338,0.0456,0.93,0.00644,0.389,0.667,"4vju55Ag7apDL2CfotuE7Q","Sunny"
"151","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.497,0.545,0.0776,0.155,0,0.186,0.644,"763jJ8T1utfvNqz1WRDzx4","Wake up Everybody (feat. Teddy Pendergrass)"
"152","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.687,0.63,0.0389,0.251,0,0.221,0.926,"4yQw7FR9lcvL6RHtegbJBh","Think"
"153","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.617,0.239,0.0591,0.824,1.72e-05,0.147,0.426,"1oEAgyttglJYkh909Byp4B","Lean on Me - Single Version"
"154","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.523,0.48,0.0492,0.214,0,0.0751,0.81,"0UERoCKd24PKovd4BwRzBQ","It Takes Two"
"155","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.506,0.744,0.05,0.447,0,0.0761,0.714,"35Rz0iAqsz7HASZISPGdhq","Your Song"
"156","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.617,0.879,0.0455,0.127,5.71e-05,0.339,0.746,"1oFiPGBafH9Woo9AMwgBSl","I'm Every Woman"
"157","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.883,0.464,0.0591,0.279,1.51e-05,0.0744,0.925,"1aj4GXfmEYXfdVZohCpNKu","Stand by Me"
"158","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.666,0.714,0.0617,0.291,0.0212,0.128,0.69,"3YcusdF0VAb25wLvmvJDJ6","Fantasy - Single Version"
"159","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.212,0.424,0.0332,0.761,0,0.336,0.511,"09zPw0A8r8h4rT3j1N4m3L","A Change Is Gonna Come"
"160","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.582,0.973,0.0602,0.132,0.486,0.098,0.877,"6evohxlACvIJ6vAs1083NQ","Move On Up"
"161","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.713,0.645,0.0396,0.249,4.17e-06,0.273,0.961,"0qOkHfSClduvkvGk6fCu8l","Now That We Found Love"
"162","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.618,0.691,0.0287,0.141,4.83e-06,0.125,0.663,"2j24h8ZvzouJRg2HzHvRH4","Heaven Must Have Sent You - Mono Single"
"163","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.65,0.306,0.0393,0.57,7.07e-06,0.0707,0.605,"3SdTKo2uVsxFblQjpScoHy","Stand by Me"
"164","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.697,0.809,0.0302,0.114,0.000521,0.183,0.98,"5nNmj1cLH3r4aA4XDJ2bgY","September"
"165","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.808,0.535,0.0353,0.179,9.91e-05,0.158,0.848,"7oOOI85fVQvVnK5ynNMdW7","Rock with You - Single Version"
"166","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.643,0.838,0.0455,0.0523,6.15e-05,0.328,0.923,"222TScMmzaZ0IdkvbLoin2","I Love Music"
"167","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.731,0.804,0.106,0.22,0,0.15,0.761,"44UWAmppRuj5KNHWbAASuF","This Is It"
"168","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.698,0.853,0.0353,0.0551,0.00196,0.0388,0.879,"2ce4RsJ38JH1iroQhoph3J","Going Back to My Roots - Single Version"
"169","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.785,0.776,0.0312,0.729,0,0.181,0.967,"6jX5mso4x00c1EiNMrTU9U","Please Mr. Postman"
"170","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.801,0.446,0.0735,0.74,0.038,0.0832,0.925,"13Mzsb8VzRSZ5w3pM48cn6","The Rubberband Man"
"171","37i9dQZF1DWTx0xog3gN3q","Uplifting Soul Classics",0.601,0.643,0.224,0.171,0,0.536,0.822,"4OdhWe5GZTkwAuNXLQZImM","Enjoy Yourself"
"172","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.515,0.942,0.0718,0.000254,0.000192,0.0932,0.707,"31RJ1xFMQCGfGniKY4IMdO","Wallflower"
"173","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.646,0.962,0.0536,0.138,0,0.471,0.961,"5kxxhOkxd7j57e7oL121gI","Time Bomb"
"174","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.496,0.809,0.0494,0.000273,0.00714,0.0702,0.864,"4pCZhwsn1mbN8fDYe42Hl5","Mr. Smiley"
"175","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.418,0.945,0.118,0.0991,0.0123,0.23,0.696,"1ru5R5iSawvuMELqKXxLjS","The Impression That I Get"
"176","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.719,0.815,0.0305,0.16,0,0.0367,0.937,"1iD0a0plhO55cWEJa5UGcZ","The Science of Selling Yourself Short"
"177","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.429,0.937,0.0573,0.000131,2e-04,0.0807,0.894,"4X3qGigyU6ARi3HP4lWD95","Superman"
"178","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.677,0.833,0.0913,0.00019,0,0.0573,0.79,"3W9A3mabvpFGbPJD2mQ69q","Out All Night"
"179","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.624,0.895,0.0369,0.00157,0,0.191,0.726,"3M7ooJlRuaJYwMY5qrwK4F","Same In The End"
"180","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.548,0.907,0.0609,0.0296,3.28e-06,0.106,0.785,"2oRJOGttP04fYcWLZbU84t","We Will Fall Together"
"181","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.588,0.942,0.0488,0.059,5.12e-06,0.0911,0.967,"2bKOzEirhfTNQHGvCJRwYz","THE FINAL PARADE"
"182","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.604,0.994,0.0563,0.024,3.3e-06,0.122,0.6,"2Bf8CoBhV8kDpQju55Tuha","My Town"
"183","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.582,0.91,0.107,0.0755,1.03e-06,0.0992,0.733,"1hh4GY1zM7SUAyM3a2ziH5","All My Best Friends Are Metalheads"
"184","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.576,0.94,0.118,0.0192,0,0.133,0.844,"7IfckgnBsIdP4XE4tfWEDN","Take On Me"
"185","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.489,0.767,0.0398,0.00187,0.00572,0.0786,0.945,"7MH63filSWHfjwMlQrlQQG","Here In Your Bedroom"
"186","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.489,0.873,0.083,0.16,0.00144,0.0426,0.788,"0ioAxRwyYkI1MRJBEZp4X1","You"
"187","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.572,0.989,0.0538,0.000523,0.00118,0.613,0.609,"15pG633R6ETfX5OVhSisYS","Awkward Always"
"188","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.623,0.917,0.0533,0.0165,2.57e-05,0.0915,0.927,"2MWC3IWfhh3IteOUPbtogB","She Got Arrested"
"189","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.748,0.916,0.0743,0.0959,0,0.12,0.902,"3NtczDOTpcNO8ulLEVlpD7","Keasbey Nights"
"190","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.618,0.867,0.0311,0.185,0,0.289,0.843,"7exeQYwgHvD9pLJlFdXWhU","LONELY BOY"
"191","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.513,0.926,0.136,0.00993,0.000237,0.0648,0.931,"7k7qEd9btl9ljXPuVVBVxE","Super Rad"
"192","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.569,0.954,0.126,0.35,0.000265,0.0768,0.574,"7xkSwLmSHDlnNuiePDgp22","Sound System"
"193","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.786,0.857,0.0412,0.136,0.000487,0.0718,0.971,"0SnMkgqpYimCtOmiId16SS","Too Much Information"
"194","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.317,0.989,0.105,0.000146,2.3e-05,0.2,0.605,"4jH8dxtKxBP9YZcLFGkw09","Break The Glass"
"195","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.541,0.961,0.101,0.014,0.00282,0.241,0.821,"0TBEx3nrsV7gnEL3gQPj9W","9mm and a Three Piece Suit"
"196","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.511,0.987,0.235,0.0353,5.37e-06,0.254,0.583,"2saGaQtvSp9j6c70961ZsH","On and On"
"197","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.533,0.931,0.0961,0.0034,0,0.059,0.787,"49KsGRK6Pq6pjlGvBQ8NoQ","Lie to Me"
"198","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.565,0.846,0.0323,0.107,0.00375,0.106,0.701,"6iSerw4aPjGNtRIhciKcPw","The Constant"
"199","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.654,0.897,0.0574,0.0126,0.0159,0.043,0.909,"2I3HfKZFH69dLwhapHrI9o","Everything Went Numb"
"200","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.65,0.807,0.0744,0.00262,0,0.0792,0.752,"7GcBhU9KW2cdxWQ39VY0Ri","Good Times"
"201","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.466,0.96,0.0543,0.000481,0,0.37,0.907,"7bFNtX22XJMy5TuEpQfa3C","New Girl"
"202","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.637,0.969,0.0432,0.00473,0.00148,0.0428,0.94,"4RXOQG0gCszsYrHnpFgbAz","All Outta Angst"
"203","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.486,0.832,0.0637,0.00441,0,0.101,0.582,"3OqTya26KpcQYUa72cSI4Y","Dippy Egg"
"204","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.662,0.667,0.0366,0.0738,0,0.0896,0.916,"1kWja6NVaLZThMop9MYVDz","Wrong Way"
"205","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.405,0.868,0.0636,0.0613,0,0.344,0.392,"6h9Su5IoSExGHd5X0fTfhL","Wonderful Day for the Race"
"206","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.384,0.949,0.096,0.22,0,0.736,0.547,"4IhBMMgZkrQybTajYXtmVE","I Don't Love You Anymore"
"207","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.705,0.824,0.1,0.00469,4.91e-06,0.128,0.85,"49sLiyg8IcSEmtucGbSVdO","All in Stride"
"208","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.483,0.95,0.245,0.00787,0,0.0589,0.476,"352s3lxFuWqTuP9p1wjbdo","Keep on Chasing"
"209","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.543,0.809,0.0491,0.00279,0.00754,0.266,0.891,"2BX80uJdAmllD0BP8MKK98","Night Train to Moscow"
"210","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.594,0.739,0.167,0.666,0.0321,0.129,0.921,"1CnU1qewM7glU79O4VSlWX","Wake Up"
"211","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.604,0.931,0.0439,0.126,0,0.107,0.905,"1ikzC1az2vXMR060qvDnvW","Unstoppable"
"212","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.362,0.946,0.183,0.0952,0,0.359,0.212,"45Q1nT2ec3wXZV3RvS769L","One More Minute"
"213","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.376,0.953,0.0882,7.86e-05,0.00014,0.0585,0.7,"6kpBcTVx7kzWMvZ6z0ZCUY","180 Degrees"
"214","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.442,0.811,0.0443,0.00878,0.00106,0.0769,0.83,"4zypNnJbJcGY7ccnJpAUA8","On & On & On"
"215","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.673,0.772,0.0427,0.0223,1.23e-06,0.141,0.585,"6cJqlSO19vsfCsH1FeFI35","Santeria"
"216","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.704,0.835,0.0284,0.00745,0.00563,0.119,0.768,"6Vfu17e3R2xoKP1aXmMxlS","No One Said It Was Easy"
"217","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.765,0.465,0.138,0.0275,0.0713,0.393,0.647,"4dshmsrhFesYEwGqjxngXQ","Wasted Days"
"218","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.614,0.951,0.0742,0.02,0,0.0528,0.943,"3MXxV2BQjMEhZmTtLkIOPz","Where I'm Going"
"219","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.393,0.923,0.0484,0.00202,0.261,0.384,0.793,"2fCV2Wko0b4ToipDJS6yun","Lost Again"
"220","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.523,0.81,0.043,0.000233,6.73e-05,0.299,0.659,"7rn79EumoC0ANZSpo1iqMD","Turning Japanese"
"221","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.576,0.912,0.0534,0.0751,0.000203,0.301,0.96,"5rSZk3C57NuvgN1BBYcxaY","Road Rash"
"222","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.486,0.573,0.038,0.056,0,0.143,0.904,"7rDOSQkStxj28M4GRM6Xbs","Beer"
"223","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.429,0.991,0.207,0.000618,0.104,0.368,0.645,"5dt0dBcBTgGb7Gt5hNTG91","Title Holder"
"224","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.463,0.974,0.0477,0.00102,0.00245,0.31,0.885,"2ftEtuT6zgVPEXgRPTgAtM","Mile High"
"225","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.609,0.889,0.0554,0.00497,0,0.403,0.821,"577X4F4HAZZUVzvT7wml4E","The Sweat"
"226","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.668,0.912,0.0611,0.00947,8.54e-05,0.0487,0.693,"61uH7qBeQqVGfnCK26OQ8L","Play Some Ska"
"227","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.697,0.689,0.0513,0.0491,0,0.303,0.769,"2e8yaFJOfZbsttpJhcTLcc","Let It Go"
"228","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.557,0.853,0.0485,0.0392,4.89e-06,0.22,0.927,"4f0tP0do1PtMf0OASpHPTY","You Can't Have All of Me"
"229","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.585,0.796,0.0493,0.148,9.44e-05,0.491,0.729,"3vXBoGZnanFF0NSQ5Of8UT","Life Won't Wait"
"230","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.371,0.947,0.0527,0.000326,0.0494,0.143,0.62,"6Z2q9VN8XJnaMs2SF6LYIk","Things Change"
"231","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.625,0.828,0.235,0.000867,0,0.298,0.887,"6atKAG2vpccwtNNnHgCXPu","***SKA"
"232","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.457,0.86,0.0815,0.0155,0,0.0307,0.831,"5PPun84zQbvUCKqBfhBMvn","Choose My Friends"
"233","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.605,0.986,0.0905,0.0769,0,0.139,0.796,"78OHoxC6DGg05MVo5ly1wh","Livin' the Apocalypse"
"234","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.553,0.975,0.0648,0.000105,0.119,0.542,0.674,"7FK3roNAFpxl3vfhtRiPH9","Revolution Riot"
"235","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.443,0.965,0.0826,0.00311,5.16e-06,0.366,0.617,"4H37sUD0Hfx2vqODJInQQ9","When The Wall Falls"
"236","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.497,0.78,0.0436,0.00218,0.000382,0.178,0.872,"02N6JQNfiB1Hc4nKm2P0g4","Amsterdam"
"237","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.591,0.98,0.0739,0.0999,0,0.166,0.503,"0BvtEvt2oftqEAwOLl4ujT","Lost It"
"238","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.681,0.82,0.0411,0.000151,0.000181,0.221,0.578,"0vJR8jY9VrwLqwqU0MFsrV","Stupid"
"239","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.483,0.742,0.0538,0.185,0,0.153,0.747,"7M4lhJlyieKjpi5LLhpDgw","Libriyum"
"240","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.581,0.806,0.0309,0.0118,8.84e-06,0.124,0.779,"6yCjhDzcVIfxvTjBKhhn7P","Sunday Morning"
"241","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.577,0.936,0.078,0.043,1.74e-05,0.413,0.899,"60FJeNTK5edr72G2xtCWuP","She's Kerosene"
"242","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.602,0.977,0.0784,0.00231,4.96e-05,0.24,0.804,"13yAmRJ9Djttg27TgT2dC8","Second Cities"
"243","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.543,0.899,0.075,0.00991,0,0.165,0.881,"5vkJkwKAEBUGess9Elg26s","Ego"
"244","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.684,0.648,0.03,0.0226,2.54e-06,0.303,0.702,"7oHNMdhyc1cmPhI0cF15We","Strange Days"
"245","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.773,0.719,0.0328,0.00986,0.00677,0.0355,0.94,"5jvVBreQOSEW2r78oC0CoZ","B.L.M"
"246","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.475,0.862,0.163,0.00323,0.000795,0.112,0.704,"5MOKQJ6HMqpEoD04eqVFyB","Ruby Cumulous"
"247","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.383,0.988,0.175,0.00793,0,0.175,0.392,"2CLmqGqTk9okK3N4hthCiw","Silence Is Golden But Duct Tape Is Silver"
"248","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.558,0.858,0.0657,0.000617,0.857,0.0523,0.687,"7bi2zhU91Ln6ZfLsHAR3Tb","Parallelograms"
"249","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.376,0.908,0.157,0.00371,0.000109,0.0247,0.692,"4mUZCFbsHoyLEphVDqMNVv","Tuff Rudeboy"
"250","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.621,0.82,0.0343,0.0606,0,0.274,0.902,"2RUDlsSK1x8aiyE9uESsUL","Sweet Eurotrash"
"251","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.466,0.949,0.177,0.00415,0.00269,0.312,0.54,"44XOi657umNvDxNw8JvljD","Delinquent Song"
"252","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.741,0.683,0.067,0.135,0,0.171,0.883,"5DAnKlgL5eVGQxoIkPOYHO","Free Time"
"253","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.586,0.818,0.0404,0.211,0,0.0967,0.736,"1yC2n0cfsyIASjIKD0EZ3H","Apparition"
"254","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.665,0.837,0.037,0.0522,0,0.0513,0.964,"6xt46jtvhOjqf0bbJ3wT3v","Middle Finger"
"255","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.436,0.879,0.0536,1.31e-05,0.00018,0.0938,0.741,"6JU13nFxmo7lQKFcY1MTUr","Ska Wars"
"256","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.614,0.674,0.0313,0.00517,0,0.0886,0.943,"1tUfaWeAysLESckeL3HfvD","Level Up - Radio Edit"
"257","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.62,0.933,0.059,0.000673,0,0.361,0.832,"5I2iwOnN1Rsy1S3Yj8wQhQ","Year of Disaster"
"258","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.63,0.848,0.114,0.0137,5.57e-06,0.0248,0.916,"2vI7US7mTnF2rbO7AtWIop","Paint the Night Red"
"259","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.363,0.716,0.0463,0.204,0,0.0517,0.653,"6PM8yaNDDfXc0kHIMSuIKR","Different People"
"260","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.444,0.949,0.107,0.00148,0.000197,0.274,0.826,"0bIcOHJmmumvvdsHmnFEy1","If I Could Only Listen to My Heart"
"261","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.516,0.962,0.125,0.148,0,0.297,0.581,"3bAhlP0RhgkiX7zS3bRcZh","Gym Rat"
"262","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.431,0.857,0.0793,0.000367,0.472,0.267,0.667,"3i9UTTZjKQfTAPcpGvYP5s","A Better Home"
"263","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.377,0.954,0.0607,0.000582,3.38e-05,0.171,0.688,"7IjLHbXOVXZNxJiiNHL6hF","Friday"
"264","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.544,0.902,0.0376,0.000717,1.12e-05,0.12,0.886,"47vsJjIcQ1VEHrwT0dUSZS","Just Sayings"
"265","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.406,0.989,0.0922,0.00116,2.21e-06,0.0526,0.806,"56SbrhQBAmYHEQWT5bNmxj","Upside Down"
"266","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.5,0.99,0.0951,0.00426,0,0.0785,0.779,"3TjsikWPyMLvnjQiUATci6","Stepping Out"
"267","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.407,0.931,0.0367,0.000183,0.000588,0.119,0.876,"4X2MCbOuInlaGGTrhtNNQA","Hello Again"
"268","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.497,0.926,0.1,0.00762,0,0.312,0.683,"5XysARL1Hl8na7hvnHhiS1","Underinsured"
"269","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.248,0.894,0.117,0.0065,0,0.309,0.737,"03VKi7ZYa1pvUKeZ8TfrOP","Future Version"
"270","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.523,0.908,0.0601,0.000456,0,0.0971,0.738,"5iqoangjJT6emeXzZg2czr","Sound of a Revolution"
"271","37i9dQZF1DX7WJ4yDmRK8R","The Essential Ska",0.646,0.9,0.0846,0.0794,0.00147,0.0643,0.744,"6FYCcmTfxq84NSePWXLIby","A Flowery Song"
"272","37i9dQZF1DX504r1DvyvxG","Classic Acoustic",0.425,0.369,0.0379,0.183,0.00126,0.112,0.65,"4DE42oDol0KHxympBsaiYu","Norwegian Wood (This Bird Has Flown) - Remastered"
"273","37i9dQZF1DX504r1DvyvxG","Classic Acoustic",0.639,0.431,0.0489,0.414,7.11e-06,0.0867,0.526,"2UgZeV435iztRTLrUeOrtk","The Weight"
"274","37i9dQZF1DX504r1DvyvxG","Classic Acoustic",0.654,0.336,0.0379,0.858,0.385,0.0786,0.947,"19Shlms2uTnOjIUg50TXzd","Never Going Back Again - 2004 Remaster"
"275","37i9dQZF1DX504r1DvyvxG","Classic Acoustic",0.485,0.38,0.034,0.829,0,0.103,0.531,"03VXrViYqJpdhuBEV0p0ak","Homeward Bound"
"276","37i9dQZF1DX504r1DvyvxG","Classic Acoustic",0.693,0.201,0.0288,0.9,0,0.112,0.679,"7shVwhUdVbHpykOfbzvDc1","A Case of You"
"277","37i9dQZF1DX504r1DvyvxG","Classic Acoustic",0.608,0.524,0.0309,0.367,0.00254,0.115,0.797,"3lh3iiiJeiBXHSZw6u0kh6","Into the Mystic - 2013 Remaster"
"278","37i9dQZF1DX504r1DvyvxG","Classic Acoustic",0.398,0.392,0.0282,0.207,0,0.102,0.378,"6pTIIBntNSvDeUdZS3E8vz","You've Got To Hide Your Love Away - Remastered"
"279","37i9dQZF1DX504r1DvyvxG","Classic Acoustic",0.701,0.157,0.0529,0.778,3.83e-06,0.145,0.658,"3dbhRlMVh3tiz1NdBbMlTp","Cosmic Empire - Day 2 Demo / Take 1"
"280","37i9dQZF1DX504r1DvyvxG","Classic Acoustic",0.698,0.643,0.0649,0.803,0.0799,0.704,0.714,"0hhzJEusz6r7f0eL1Uc8kw","Here Comes The Sun"
"281","37i9dQZF1DX504r1DvyvxG","Classic Acoustic",0.484,0.508,0.0364,0.376,0.000791,0.0961,0.554,"6Xz7FeyE8HTP90HecgHV57","Wild World"
"282","37i9dQZF1DX504r1DvyvxG","Classic Acoustic",0.419,0.085,0.0362,0.908,5.33e-06,0.34,0.458,"0VNzEY1G4GLqcNx5qaaTl6","Vincent"
"283","37i9dQZF1DX504r1DvyvxG","Classic Acoustic",0.437,0.104,0.0307,0.893,0.00124,0.11,0.544,"7IsXXgpowAB48crGjV1oGb","Don't Think Twice, It's All Right"
"284","37i9dQZF1DX504r1DvyvxG","Classic Acoustic",0.301,0.212,0.0405,0.962,0,0.113,0.336,"6ah4KE4F2xwbS1qByjFmZj","Cactus Tree - 2021 Remaster"
"285","37i9dQZF1DX504r1DvyvxG","Classic Acoustic",0.688,0.435,0.0323,0.449,0,0.113,0.435,"5QqdvVeYLL1xvZ1ndUjxnO","In My Life - Remastered"
